bookID,isbn,title,authors,categories,published_year,average_rating,num_pages,ratings_count
5796,1401202527,Superman,Mark Waid;Leinil Francis Yu,Comics & Graphic Novels,2004,4.13,287,9912
5797,1401204104,The Sgt. Rock Archives,Robert Kanigher;Bob Haney,Comics & Graphic Novels,2005,4.56,224,18
5798,1401204252,Arkham Asylum,Grant Morrison;Dave McKean,Comics & Graphic Novels,2004,4.1,216,50214
5799,1401209335,Kid Eternity,Grant Morrison;Duncan Fegredo,Comics & Graphic Novels,2006,3.4,144,659
5800,1401209416,Challengers of the Unknown,Howard Chaykin;Michelle Madsen,Comics & Graphic Novels,2006,2.86,144,43
5801,1401210015,Fables: Wolves,Bill Willingham,"Comic books, strips, etc",2002,4.28,160,17506
5802,1401210074,Neil Gaiman's Neverwhere,Mike Carey;Glenn Fabry;Tony Luke,Comics & Graphic Novels,2007,4.23,224,31958
5803,1401210619,A Kin of Homecoming,Brian Azzarello;Marcelo Frusin,Fiction,2006,3.32,128,501
5804,1401210821,The Absolute Sandman,Neil Gaiman;Sam Kieth,Comics & Graphic Novels,2006,4.65,612,14849
5805,1401211348,How to Talk So Teens Will Listen & Listen So Teens Will Talk,Adele Faber,Communication in families,2006,4.11,187,1522
5806,1401211500,Desolation Jones,Warren Ellis;J. H. Williams;José Villarrubia,Comics & Graphic Novels,2006,3.94,144,1729
5807,1401212220,Jack of Fables,Bill Willingham;Matthew Sturges;Tony Akins;Andrew Pepoy,Comics & Graphic Novels,2007,3.58,128,4288
5808,1401212484,Sgt. Rock,Joe Kubert,Comics & Graphic Novels,2007,3.48,144,75
5810,1401300464,Pledged,Alexandra Robbins,Education,2004,3.17,384,245
5811,1401301886,There's No Place Like Here,Cecelia Ahern,Fiction,2007,3.67,340,1851
5812,1401301940,Jamie's Dinners,Jamie Oliver,Cooking,2004,4.07,336,4248
5813,1401301959,Jamie's Italy,Jamie Oliver,Cooking,2006,4,320,7463
5814,1401302467,I Shouldn't Even Be Doing This!,Bob Newhart,Biography & Autobiography,2006,3.74,239,2184
5815,1401359299,Leadership through the ages,Rudolph W. Giuliani,Biography & Autobiography,2003,3.95,115,14
5816,1401359345,Being dead is no excuse,Gayden Metcalfe;Charlotte Hays,Cooking,2005,3.86,243,1681
5817,1401850685,Illustrated Guide to the National Electrical Code,Charles R. Miller,Technology & Engineering,2005,4.06,452,2
5818,1401903096,Mother God,Sylvia Browne,"Body, Mind & Spirit",2004,4.04,128,458
5819,1401917178,The Power of Infinite Love & Gratitude,Darren R. Weissman,Health & Fitness,2007,4.11,298,59
5820,1402200455,60 Million Frenchmen Can't be Wrong,Jean-Benoît Nadeau;Julie Barlow,Social Science,2003,3.74,351,2107
5821,1402580355,The Wizard's Apprentice,Jackie French Koller,Audiobooks,2003,3.78,4,1
5822,1402713185,Treasure Island,Chris Tait;Robert Louis Stevenson;Lucy Corvino,Juvenile Fiction,2005,4.12,160,665
5824,1402714521,Black Beauty,Anna Sewell,Juvenile Fiction,2004,3.95,208,721
5828,1402714602,The Adventures of Tom Sawyer,Mark Twain,Juvenile Fiction,2004,3.91,224,1481
5829,1402718616,The Easy Way to Stop Smoking,Allen Carr,Self-Help,2004,4.29,224,3067
5830,1402720220,Making and Mastering Wood Planes,David Finck;James Krenov,Crafts & Hobbies,2005,4.1,192,24
5831,1402726007,The Adventures of Huckleberry Finn,Mark Twain,Juvenile Fiction,2006,3.81,305,350
5833,1402728115,The Book of the Dragon,,Fiction,2005,4.18,144,357
5834,1402732988,Off to Sea,Robert Louis Stevenson;Catherine Nichols,Juvenile Fiction,2006,4.17,32,6
5835,1403356203,Lila's Child,Dan Glover,Computers,2003,3.6,600,52
5836,1403904561,"V.S. Naipaul, Second Edition",Bruce King,Literary Criticism,2003,2,240,0
5837,1403967210,EntreMundos/AmongWorlds,AnaLouise Keating,Literary Collections,2005,4.47,304,15
5838,1403967920,Strawberry Days,David A. Neiwert,History,2005,3.97,288,55
5839,1403969736,Tolkien's Modern Middle Ages,J. Chance;A. Siewers,Literary Criticism,2008,3.59,264,14
5840,1405151412,How to Read a Poem,Terry Eagleton,Literary Criticism,2006,3.75,182,424
5841,1405153601,Christian Theology,Alister E. McGrath,Religion,2006,4.04,534,1147
5842,1405161604,South Park and Philosophy,Robert Arp,Philosophy,2006,3.41,273,1067
5843,1405201711,The Faraway Tree Stories,Enid Blyton,"Children's stories, English",1987,4.29,583,12286
5844,1405203943,The Mystery of the Disappearing Cat,Enid Blyton,Cats,1944,3.94,232,1638
5845,1405203951,The Mystery of the Secret Room,Enid Blyton,Children's stories,2009,4.04,217,2258
5846,1405204664,Babar the King,Jean de Brunhoff,Cities and towns,2004,4.18,52,15216
5847,1405228180,Den of Thieves,Julia Golding,Adventure stories,2007,4.21,416,1404
5848,1405823518,The Pursuit of History,John Tosh;Sean Lang,History,2006,3.45,357,354
5849,1405835648,Spire,William Golding,Fiction,2006,3.59,135,592
5850,1406503436,Flatland,Edwin Abbott Abbott,Fiction,2006,3.82,100,10
5851,1406506583,Lost Illusions,Honoré de Balzac,Fiction,2006,4.16,656,6215
5852,1406904830,Nöddebo Parsonage,Bentley,,2019,4.32,224,8206
5853,1406914835,A Doll's House,Henrik Ibsen,Performing Arts,2007,3.71,122,80050
5854,1406917893,"Israel's Shepherd; Or, Thoughts on the Love of God, Manifested in Christ Jesus. in a Series of Letters",Hardpress,History,2019,3.72,46,605
5855,1406922900,"The Pronouncing Reading Book for Children, With an Intr., by W.L. Robinson",William L Robinson,History,2019,3.66,92,2477
5856,1406934852,A Commentary Upon the Gospel According to S. Luke,Saint Cyril (patriarch of Alexandria),History,2019,3.59,362,669
5857,1406942359,Collections of the Massachusetts Historical Soceity,Hardpress,History,2019,4.13,192,2
5858,1406957240,The Story of the Life of Lafayette,Mrs John Farrar,History,2019,3.93,368,29
5859,1410103277,The End of Nana Sahib,Jules Verne,Fiction,2003,3.62,276,186
5860,1411401000,The Taming of the Shrew,William Shakespeare,,2003,3.8,248,454
5861,1411404360,Sparknotes Henry IV,John Crowther,Study Aids,2005,3.88,552,233
5862,1411665309,Existential Meditation,Simon Cleveland,Existentialism,2005,4.91,100,11
5863,1411677315,A Million Little Pieces of Feces,Python Bonkers,Fiction,2006,3.55,256,42
5864,1411683056,The Master and Margarita,Mikhail Afanasevich Bulgakov,Fiction,2006,4.31,332,489
5865,1412040558,The Radical Right and the Murder of John F. Kennedy,Harrison E. Livingstone,History,2004,3.22,615,9
5866,1413480942,A Dracula Handbook,Elizabeth Miller,Education,2005,4.23,200,10
5867,1413900208,Gunslinger Girl,Yu Aida,Comics & Graphic Novels,2003,3.86,175,886
5868,1413901476,Pretear,Kaori Naruse;Junichi Satou,Comics & Graphic Novels,2005,3.96,180,286
5869,1414302681,Shaken,Jerry B. Jenkins;Tim F. LaHaye;Chris Fabry,Juvenile Fiction,2005,4.3,384,208
5870,1414305770,The Regime,Tim F. LaHaye;Jerry B. Jenkins,Fiction,2005,4.11,391,3546
5872,1414306342,Looking for God in Harry Potter,John Granger,Literary Criticism,2006,4.13,234,1321
5874,1416500332,Oedipus the King,Sophocles;Frederic Will;Bernard Knox,Drama,2005,3.69,144,706
5875,1416500391,Gulliver's Travels and A Modest Proposal,Jonathan Swift;Jesse Gale,Fiction,2005,3.79,416,2001
5878,1416503595,If You Dare,Kresley Cole,Fiction,2005,4,349,10409
5879,1416505490,"Have Space Suit, Will Travel",Robert A. Heinlein,Fiction,2005,3.89,276,22399
5880,1416505512,Tunnel in the Sky,Robert A. Heinlein,Fiction,2005,3.93,262,9996
5881,1416505520,Citizen of the Galaxy,Robert A. Heinlein,Fiction,2005,3.98,288,11269
5882,1416507779,Where Are the Children?,Mary Higgins Clark,Fiction,2005,4.02,304,38583
5883,1416507817,Star Trek: Voyager: String Theory #3,Heather Jarman,Fiction,2006,3.8,416,313
5884,1416508953,Wind Rider's Oath,David Weber,Fiction,2005,4.02,570,2714
5885,1416509372,On Basilisk Station,David Weber,Fiction,2005,4.13,458,32510
5886,1416509380,1635: Cannon Law,Eric Flint;Andrew Dennis,Fiction,2006,3.75,420,1299
5887,1416509640,The Farthest Shore,Ursula K. Le Guin,Fiction,2004,4.13,259,76746
5888,1416509879,A Hunger Like No Other,Kresley Cole,Fiction,2006,4.2,356,54596
5889,1416509887,No Rest for the Wicked,Kresley Cole,Fiction,2006,4.3,356,44804
5890,1416510877,Playing Easy to Get,Kresley Cole;Sherrilyn Kenyon;Jaid Black,Fiction,2006,4.14,352,12407
5891,1416513418,Sahara,Clive Cussler,Fiction,2005,3.96,576,45
5892,1416516859,Deep Six,Clive Cussler,Fiction,2005,3.89,535,14167
5893,1416520384,Happy Hour at Casa Dracula,Marta Acosta,Fiction,2006,3.58,314,1971
5894,1416520392,Midnight Brunch,Marta Acosta,Fiction,2007,3.8,336,912
5895,1416520864,Oath of Swords,David Weber,Fiction,2006,4.01,576,5453
5896,1416521070,By Slanderous Tongues,Mercedes Lackey;Roberta Gellis,Fiction,2007,3.89,544,691
5897,1416521100,Bedlam's Edge,Mercedes Lackey;Rosemary Edghill,Fiction,2007,3.92,384,914
5898,1416524517,Cell,Stephen King,Fiction,2006,3.65,449,163786
5899,1416524797,Angels & Demons,Dan Brown,Fiction,2006,3.88,736,2279854
5900,1416524800,Deception Point,Dan Brown,Fiction,2006,3.7,736,4864
5901,1416527290,Controversy Creates Cash,Eric Bischoff;Jeremy Roberts,Biography & Autobiography,2006,3.6,389,1119
5902,1416532358,Ricochet,Sandra Brown,Fiction,2007,3.97,400,14764
5903,1416532811,Sixteen Thirty-two,Eric Flint,Fiction,2006,4.04,597,8118
5904,1416532820,Bedlam's Bard,Mercedes Lackey;Ellen Guon,Fiction,2006,3.95,617,2989
5905,1416535209,The Guy Not Taken,Jennifer Weiner,Fiction,2006,3.48,292,21371
5906,1416535527,Santa Cruise,Mary Higgins Clark;Carol Higgins Clark,Fiction,2006,3.41,261,4631
5907,1416537805,Dragon,Clive Cussler,Fiction,2006,3.92,602,11144
5908,1416541187,More Twisted,Jeffery Deaver,Fiction,2006,3.84,433,1630
5909,1416903437,Wild Magic,Tamora Pierce,Juvenile Fiction,2005,4.33,362,58923
5911,1416908170,The Realms of the Gods,Tamora Pierce,Juvenile Fiction,2006,4.32,347,45112
5912,1416909052,Amelia's Notebook,Marissa Moss,Juvenile Fiction,2006,4,40,5200
5913,1416914633,Go Ask Alice,Anonymous,Young Adult Fiction,2006,3.76,213,209572
5914,1416916326,Same Sex in the City,Lauren Levin;Lauren Blitzer,Self-Help,2006,3.58,250,385
5915,1416935142,Ghost Ship,Mary Higgins Clark,Juvenile Fiction,2007,3.73,32,347
5916,1416939210,Z for Zachariah,Robert C. O'Brien,Juvenile Fiction,2007,3.65,250,1005
5917,1416939610,Crazy Hot,Melissa de la Cruz,Juvenile Fiction,2007,3.94,271,2478
5918,1416947400,He's Just Not That Into You (The Newly Expanded Edition),Greg Behrendt;Liz Tuccillo,Family & Relationships,2006,3.66,208,51316
5919,1417699671,Kristy's Great Idea,Ann M. Martin;Raina Telgemeier,Juvenile Fiction,2006,4.17,186,17654
5923,1419950584,Harm's Way,Elizabeth Stewart,Fiction,2005,3.36,261,13
5924,1419953966,Wicked Sacrifice,Lora Leigh,Fiction,2006,4.22,290,2117
5925,1419954482,Ellora's Cavemen,Elisa Adams;Sylvia Day;Anna J. Evans;Denise A. Agnew;B. J. McCall,Fiction,2005,3.64,272,129
5926,1420927329,The Trojan Women,Euripides;Gilbert Murray,Drama,2006,3.87,80,4220
5927,1421500493,The Art of Howl's Moving Castle,Hayao Miyazaki,Performing Arts,2005,4.51,256,2762
5928,1421500906,Howls Moving Castle Picture Book,Hayao Miyazaki,Comics & Graphic Novels,2005,4.4,184,1614
5929,1421500914,Howl's Moving Castle Film Comic,Hayao Miyazaki,Comics & Graphic Novels,2005,4.4,176,818
5930,1421501759,"Fullmetal Alchemist, Vol. 5",Hiromu Arakawa,Comics & Graphic Novels,2006,4.56,200,12344
5931,1421502224,Fullmetal Alchemist: The Abducted Alchemist (Novel),Hiromu Arakawa,Juvenile Fiction,2006,4.57,240,2777
5932,1421502798,Maison Ikkoku,Rumiko Takahashi,Comics & Graphic Novels,2006,4.35,208,251
5933,1421503549,Beauty is the Beast,Tomo Matsumoto,Comics & Graphic Novels,2006,3.79,208,329
5934,1421504030,Bleach,Tite Kubo,Comics & Graphic Novels,2006,4.36,208,7914
5935,1421504332,Battle Angel Alita: Last Order,Yukito Kishiro,Comics & Graphic Novels,2006,4.12,208,313
5936,1421504600,Fullmetal Alchemist,Hiromu Arakawa,Comics & Graphic Novels,2006,4.57,192,8568
5938,1421505053,Ranma 1/2,Rumiko Takahashi,Comics & Graphic Novels,2006,4.08,182,772
5939,1421505410,From Far Away,Kyoko Hikawa,Comics & Graphic Novels,2007,4.5,208,965
5940,1421506297,Death Note,Tsugumi Ohba;Takeshi Obata,Comics & Graphic Novels,2006,4.26,201,16310
5941,1421506424,Hikaru no Go,Yumi Hotta,Comics & Graphic Novels,2006,4.22,205,949
5942,1421506548,JoJo's Bizarre Adventure: Part 3--Stardust Crusaders,Hirohiko Araki,Comics & Graphic Novels,2006,4.42,208,310
5943,1421507218,Yakitate!! Japan,Takashi Hashiguchi,Comics & Graphic Novels,2007,3.96,208,292
5945,1421508656,Angel's Vision,Yukito Kishiro,Comics & Graphic Novels,2006,4.1,208,309
5946,1421509598,The Drifting Classroom,Kazuo Umezu,Comics & Graphic Novels,2007,3.94,192,311
5949,1421513943,Ghost in the Shell 2: Innocence (Novel - Paperback),Masaki Yamada,Comics & Graphic Novels,2007,3.99,196,23
5950,1423100182,Pirates of the Caribbean: The Coming Storm - Jack Sparrow Book #1,Rob Kidd,Juvenile Fiction,2006,3.83,135,1364
5951,1423100190,Pirates of the Caribbean: The Siren Song - Jack Sparrow Book #2,Rob Kidd,Juvenile Fiction,2006,3.86,123,832
5952,1423100204,Pirates of the Caribbean: Jack Sparrow #3 - the Pirate Chase,Rob Kidd,Juvenile Fiction,2006,3.89,119,713
5953,1423100611,Pirates of the Caribbean: The Sword of Cortes - Jack Sparrow #4,Rob Kidd,Juvenile Fiction,2006,3.97,122,630
5954,1423101456,"The Percy Jackson and the Olympians, Book Three: Titan's Curse",Rick Riordan,Juvenile Fiction,2007,4.35,312,5432
5955,1423101685,Pirates of the Caribbean: Age of Bronze - Jack Sparrow #5,Rob Kidd,Juvenile Fiction,2006,4.05,144,532
5956,1423103343,The Sea of Monsters,Rick Riordan,Juvenile Fiction,2007,4.24,280,10165
5957,1423600762,Surfer's Code,Shaun Tomson;Patrick J. Moser,Self-Help,2006,3.81,192,109
5958,1423601742,Kokopelli,Dennis Slifer,Art,2007,3.56,240,17
5960,1425910394,The Trouble with the Pears,Gia Bathory Al Babel,Fiction,2006,2.55,272,33
5961,1426423705,The Adventures of Sally,P. G. Wodehouse,Fiction,2007,3.78,232,10
5962,1439116989,As You Like It,William Shakespeare,Drama,2011,,,
5963,1439117012,Henry V,William Shakespeare,Drama,2011,,,
5964,1439117055,Henry IV,William Shakespeare,Drama,2011,,,
5967,1451640170,Living with the Passive-Aggressive Man,Scott Wetzler,Psychology,2011,,,
5969,1550023926,No Cherubs for Melanie,James Hawkins,Fiction,2002,4,394,8
5970,1550225405,Bite Me!,Nikki Stafford,Performing Arts,2002,4.13,450,326
5972,1550821083,Magic Carpet Ride,John Kay;John Einarson,Biography & Autobiography,1994,4.1,372,10
5973,1551052709,Ecuador Nature Guide,Christopher D. Jiggins,Botanique,2000,5,96,1
5974,1551111721,Lord Jim,Joseph Conrad,Fiction,2000,3.62,455,21233
5975,1551112230,Alice's Adventures in Wonderland,Lewis Carroll,Juvenile Fiction,2000,4.01,356,72
5976,1551114127,The Governess,Sarah Fielding,Fiction,2005,2.62,242,119
5979,1551665310,Tiger Prince,Erin St. Claire;Sandra Brown,Fiction,1999,3.78,304,2235
5980,1551665719,Shadows at Sunset,Anne Stuart,Fiction,2000,3.63,384,755
5981,1551666723,The Thrill of Victory,Sandra Brown,Fiction,2003,3.6,240,1051
5982,1551667436,Strange Bedpersons,Jennifer Crusie,Fiction,1994,3.5,256,7696
5983,1551668513,The Wedding Night,Jayne Ann Krentz,Fiction,2001,3.46,256,775
5984,1551669048,Warrior,Elizabeth Lowell,Fiction,2002,3.92,256,845
5985,1551669510,What the Lady Wants,Jennifer Crusie,Fiction,2002,3.63,256,5626
5986,1553100662,Dancing on Air,Frances Oliver,Fiction,2004,4.12,157,8
5987,1553377524,Suki's Kimono,Chieri Uegaki;Stephane Jorisch,Juvenile Fiction,2003,4.18,32,601
5988,1553651529,Terry,Douglas Coupland,Biography & Autobiography,2005,4.34,176,254
5989,1555533078,"Louisa May Alcott on Race, Sex, and Slavery",Louisa May Alcott,Fiction,1997,3.94,160,18
5990,1555603130,The Blood Wood,Rob Cruz;Roger Gaudreau;Jennifer Hartshorn;Ian Lemke;Diane Piron-Gelman;Louis J. Prosperi;Sharon Turner Mulvihill,Games & Activities,1997,3.69,152,32
5991,1555837239,Stir-fry,Emma Donoghue,Fiction,1994,3.58,240,1521
5992,1555916228,The Gonzo Way,Anita Thompson,Biography & Autobiography,2007,3.95,112,1017
5993,1555973035,Some Ether,Nick Flynn,Poetry,2000,4.16,85,1648
5994,1556432461,Your Inner Physician and You,John E. Upledger,Medical,1997,4.09,240,234
5995,1556434243,A Saucer of Loneliness,Theodore Sturgeon,Fiction,2002,4.41,400,137
5996,1556434308,Healing with Whole Foods,Paul Pitchford,Health & Fitness,2002,4.4,784,2870
5997,1556434952,Empire 2.0,Régis Debray,Political Science,2004,4.75,144,4
5998,1556523980,James Dean,David Dalton,Biography & Autobiography,2001,4.07,384,476
5999,1556525133,Women & Cats,Michelle Lovric,Pets,2003,4.23,66,13
6000,1556526180,Nine Coaches Waiting,Mary Stewart;Sandra Brown,Fiction,2006,4.02,342,10282
6001,1556526440,The Winthrop Woman,Anya Seton,Fiction,2006,4.08,588,4133
6002,1556615426,Angel of the Outback,Patricia Hickman,Fiction,1995,3.27,319,48
6004,1557046867,The Sideways Guide to Wine and Life,Alexander Payne;Jim Taylor,Performing Arts,2005,4.43,64,7
6006,1557091030,George Washington's Rules of Civility and Decent Behaviour,George Washington,History,1989,4.1,30,758
6007,1557092630,The Mystery of the Brass Bound Trunk,Carolyn Keene,Fiction,2001,3.89,228,4125
6008,1557092648,The Mystery of the Moss-Covered Mansion,Carolyn Keene,Juvenile Fiction,2003,3.88,215,4787
6009,1557280240,The Apple that Astonished Paris,Billy Collins,American poetry,1988,4.2,61,530
6010,1557283303,Keeping Faith,Jimmy Carter,Biography & Autobiography,1995,3.77,640,231
6011,1557344035,A Guide for Using a Wrinkle in Time in the Classroom,John Carratello;Patty Carratello,Education,1991,3.94,48,17
6013,1557830410,"The Adventures of Baron Munchausen, the Screenplay",Charles McKeown;Terry Gilliam,Performing Arts,1989,3.48,238,10
6014,1557831572,The Reduced Shakespeare Company's the Complete Works of William Shakespeare (abridged),Jess Borgeson;Adam Long;Daniel Singer,Drama,1994,4.46,137,7970
6015,1557832455,Spring's Awakening,Frank Wedekind,Fiction,1995,3.81,126,3235
6016,1558321250,Paul Kirk's Championship Barbecue Sauces,Paul Kirk,Cooking,1997,3.9,272,52
6017,1558321829,Smart Love,Martha Heineman Pieper;William Joseph Pieper,Family & Relationships,2001,3.86,272,98
6018,1558322450,Not Your Mother's Slow Cooker Cookbook,Beth Hensperger;Julie Kaufmann,Cooking,2004,3.78,520,5651
6019,1558492763,Betty Friedan and the Making of The Feminine Mystique,Daniel Horowitz,Political Science,2000,3.59,384,58
6020,1558749608,The Complete ACOA Sourcebook,Janet G. Woititz,Self-Help,2002,4.06,500,137
6021,1559210400,Three Daughters of Madame Liang,Pearl Sydenstricker Buck,Fiction,1969,3.88,315,1233
6022,1559210869,"East Wind, West Wind",Pearl Sydenstricker Buck,Fiction,1930,4,288,3102
6023,1559343567,A guided tour of five works by Plato,Christopher Biffle;Plato,Philosophy,1995,4.33,125,9
6024,1559362103,A Tempest,Aimé Césaire;Richard Miller,Drama,2002,3.55,69,1309
6025,1559362154,Dogeaters,Jessica Tarahata Hagedorn,Drama,2003,3.58,96,89
6026,1559501774,The Birth of Heroin and the Demonization of the Dope Fiend,Th Metzger,Social Science,1998,3.88,222,17
6027,1559636629,Marine Conservation Biology,Michael E. Soulé;Michael E. Marine Conservation Biology Institute,Nature,2005,4.67,496,14
